sep=@
ID@ Name@ Creator (MWDL)@ Creator (DPLA)@ Subject (MWDL)@ Subject (DPLA)
PN000048987@ Savage, C. R.@ 2022@ 2226@ 44@ 53
PN000048989@ Savage, C. R. (Charles Roscoe)@ 1830@ 2023@ 43@ 44
PN000048990@ Savage, C. R. (Charles Roscoe), 1832-1909@ 1708@ 1901@ 43@ 43
None@ Savage, C. R., 1832-1909@ 1708@ 1901@ 43@ 43
PN000048994@ Savage, Charles@ 1936@ 2165@ 60@ 131
PN000048996@ Savage, Charles R.@ 1932@ 2128@ 58@ 67
None@ Savage, Charles R., 1832-1909@ 1708@ 1902@ 43@ 43
PN000048998@ Savage, Charles Roscoe@ 1833@ 2034@ 44@ 53
None@ Savage, Charles Roscoe, 1832-1909@ 1708@ 1904@ 43@ 43
None@ Savage, Charles, 1832-1909@ 1708@ 1905@ 43@ 43
PN000049000@ Savage, Chas. R.@ 1@ 1@ 0@ 1
None@ Savage, Chas. R., 1832-1909@ 0@ 0@ 0@ 0
CB000010649@ Young, Brigham@ 2869@ 2951@ 3089@ 3272
PN000061841@ Young, Brigham, 1801-1877@ 77@ 80@ 810@ 882
CB000007929@ Shipler Ccommercial Photographers@ 1@ 1@ 0@ 0
CB000007930@ Shipler Comercial Photographers@ 2@ 2@ 0@ 0
CB000007931@ Shipler Comm. Photog.@ 117@ 117@ 0@ 0
CB000007932@ Shipler Commecial Photographers@ 1@ 1@ 0@ 0
CB000007933@ Shipler Commeracial Photographers@ 1@ 1@ 0@ 0
CB000007934@ Shipler Commercia Photographers@ 2@ 2@ 0@ 0
CB000007935@ Shipler Commerciail Photographers@ 1@ 1@ 0@ 0
CB000007936@ Shipler Commercial Photgraphers@ 6@ 6@ 0@ 0
CB000007937@ Shipler Commercial Photograhers@ 2@ 2@ 0@ 0
CB000007938@ Shipler Commercial Photograper@ 1@ 1@ 0@ 0
CB000007939@ Shipler Commercial Photograpers@ 3@ 3@ 0@ 0
CB000007940@ Shipler Commercial Photograph@ 2@ 2@ 0@ 0
CB000007941@ Shipler Commercial Photographer@ 12@ 12@ 0@ 0
CB000007942@ Shipler Commercial Photographers@ 17173@ 17173@ 123@ 123
CB000007943@ Shipler Commercial Photographers Collection@ 9@ 9@ 0@ 0
CB000007946@ Shipler Commercial Photography@ 544@ 544@ 15@ 15
CB000007948@ Shipler Commercial Photogrpahers@ 3@ 3@ 0@ 0
CB000007949@ Shipler Commercial Photoraphers@ 1@ 1@ 0@ 0
CB000007950@ Shipler Commerical Photographer@ 1@ 1@ 0@ 0
CB000007951@ Shipler Commerical Photographers@ 1@ 56@ 0@ 0
CB000007952@ Shipler Neg.@ 2@ 2@ 0@ 0
CB000007953@ Shipler Photographers@ 17183@ 17238@ 142@ 142
CB000007954@ Shipler Photography@ 703@ 703@ 16@ 16
CB000007955@ Shiplers Commercial Photographers@ 2837@ 2837@ 2@ 2
CB000007956@ Shipler's Commercial Photographers@ 2@ 2@ 1@ 1
CB000007957@ Shiplers Commercial Photographs@ 1@ 1@ 0@ 0
CB000007958@ Shiplers Commercial Photography@ 1@ 1@ 0@ 0
CB000007959@ Shiplers Commercial Phototgraphers@ 1@ 1@ 0@ 0
CB000007925@ Shilper Commercial Photography@ 4@ 4@ 0@ 0
CB000007926@ Shilper Photography@ 8@ 8@ 0@ 0
PN000000118@ Abernathy, Ralph@ 0@ 11@ 0@ 215
PN000000119@ Abernathy, Ralph, 1926-@ 0@ 11@ 0@ 198
PN000000120@ Abernathy, Ralph, 1926-1990@ 0@ 11@ 0@ 193
PN000000121@ Abert, James William, 1820-1897@ 3@ 8@ 0@ 1
PN000000122@ Abert, James William, 1820-1897.@ 3@ 8@ 0@ 1
PN000000123@ Abert, James Williams@ 0@ 0@ 0@ 0
PN000000156@ Abravanel, Maurice@ 0@ 0@ 25@ 31
PN000000157@ Abravanel, Maurice, 1903-@ 0@ 0@ 16@ 16
PN000000158@ Abravanel, Maurice, 1903-1993@ 0@ 0@ 15@ 15
CB000001188@ Bray Photo@ 1@ 1@ 0@ 0
CB000001189@ Bray Photog.@ 14@ 14@ 0@ 0
CB000001190@ Bray Photography@ 54@ 54@ 2@ 2
CB000001191@ Bray Photogrphy@ 1@ 1@ 0@ 0
CB000001192@ Bray Phtography@ 1@ 1@ 0@ 0
PN000010197@ Cannon, George J.@ 1@ 2@ 17@ 33
PN000010198@ Cannon, George J., (George Jenkins), 1879-1965@ 0@ 0@ 0@ 0
PN000010199@ Cannon, George M.@ 2@ 4@ 26@ 39
PN000010200@ Cannon, George M. (George Mousley), 1861-1937@ 1@ 1@ 0@ 0
PN000010201@ Cannon, George Mousley, 1861-1937@ 1@ 1@ 2@ 2
PN000010203@ Cannon, George Q.@ 5@ 21@ 89@ 96
PN000010204@ Cannon, George Q. (George Quayle), 1827-1901@ 5@ 20@ 30@ 36
PN000010205@ Cannon, George Q. (quoting Alexander Pope)@ 0@ 0@ 0@ 0
PN000010206@ Cannon, George Quayle@ 5@ 20@ 31@ 37
PN000010775@ Carter, Lucy Mack Smith@ 0@ 0@ 0@ 4
PN000010776@ Carter, Lucy Mack Smith, 1890-1933@ 0@ 0@ 0@ 0
PN000012245@ Clawson, H. B.@ 16@ 16@ 55@ 55
PN000012246@ Clawson, H. B. (Hiram B.)@ 15@ 15@ 50@ 50
PN000012247@ Clawson, H. B. (Hiram B.), 1826-1912@ 0@ 0@ 2@ 2
PN000012248@ Clawson, Hiram B.@ 15@ 15@ 69@ 69
PN000012249@ Clawson, Hiram B., 1826-1912@ 0@ 0@ 2@ 2
PN000012250@ Clawson, Hiram Bradley@ 6@ 6@ 14@ 14
PN000012251@ Clawson, Hiram Bradley, Jr.@ 0@ 0@ 1@ 1
PN000012252@ Clawson, Hyram B.@ 0@ 0@ 1@ 1
PN000012253@ Clawson, Hyrum@ 0@ 0@ 6@ 6
PN000013023@ Compton, A. W.@ 4@ 24@ 0@ 0
PN000013024@ Compton, A.W.@ 1@ 1@ 0@ 0
PN000013025@ Compton, Allen@ 0@ 6@ 1@ 7
PN000013026@ Compton, Alma W.@ 0@ 0@ 0@ 0
PN000013027@ Compton, Alma W. (Alma Walter), 1856-1931@ 0@ 0@ 0@ 0
PN000013028@ Compton, Alma W., 1856-1931@ 0@ 0@ 0@ 0
PN000013029@ Compton, Alma Walter@ 0@ 0@ 0@ 0
PN000013030@ Compton, Alma Walter, 1889-1919@ 0@ 0@ 0@ 0
PN000013036@ Compton, Matthew Joseph@ 0@ 0@ 0@ 0
PN000013037@ Compton, Matthew Joseph, 1892-1967@ 0@ 0@ 0@ 0
UN000000913@ Compton's Studio@ 291@ 291@ 50@ 50
UN000000912@ Comptons Studio@ 1@ 1@ 0@ 0
PN000019025@ Fife, Alta@ 2661@ 2661@ 19@ 19
PN000019026@ Fife, Alta (Alta Stevens), 1912-1996@ 0@ 0@ 8@ 8
PN000019027@ Fife, Alta S.@ 0@ 0@ 0@ 0
PN000019028@ Fife, Alta Stevens@ 2661@ 2661@ 16@ 16
PN000019029@ Fife, Austin@ 2669@ 2670@ 32@ 32
PN000019030@ Fife, Austin E.@ 2669@ 2670@ 30@ 30
PN000019031@ Fife, Austin E. (Austin Edwin), 1909-1986@ 1@ 1@ 15@ 15
PN000019036@ Fife, William N.@ 0@ 0@ 1@ 1
PN000019037@ Fife, William N. (William Nicol), 1831-1914@ 0@ 0@ 0@ 0
PN000019039@ Fife, William Nichol@ 0@ 0@ 1@ 1
PN000019040@ Fife, William W.@ 0@ 14@ 3@ 4
PN000019316@ Fitzgerald, John W.@ 2@ 2@ 0@ 952
PN000019317@ Fitzgerald, John W. (1907-1998)@ 1@ 1@ 0@ 31
PN000019318@ Fitzgerald, John W. (John William), 1907-@ 0@ 0@ 0@ 34
UN000001461@ Geological Survey (U.S.@ 515@ 31096@ 46@ 1199
UN000001462@ Geological Survey (U.S.)@ 515@ 31096@ 46@ 1199
UN000001463@ Geological Survey (U.S.). Water Resources Division@ 1@ 43@ 0@ 15
UN000001459@ Geological Survey (U.S)@ 515@ 31096@ 46@ 1199
UN000001460@ Geological Survey (U.S). Water Resources Division@ 1@ 43@ 0@ 15
PN000021246@ Gibbs, Josiah F.@ 15@ 18@ 16@ 16
PN000021247@ Gibbs, Josiah F. (Josiah Francis), 1845-@ 11@ 14@ 11@ 11
PN000021248@ Gibbs, Josiah F. (Josiah Francis), b. 1845@ 0@ 3@ 0@ 0
PN000021249@ Gibbs, Josiah Francis@ 11@ 14@ 11@ 11
PN000021293@ Giddings, J. Calvin@ 0@ 0@ 0@ 1
PN000021294@ Giddings, J. Calvin (John Calvin), 1930-1996@ 0@ 0@ 0@ 0
PN000030900@ Kelly, Charles, 1889-@ 416@ 418@ 67@ 73
PN000030901@ Kelly, Charles, 1889-1971@ 413@ 413@ 67@ 68
PN000035588@ Madsen, Florence Jepperson@ 0@ 0@ 4@ 4
PN000035589@ Madsen, Florence Jepperson, 1886-1977@ 0@ 0@ 4@ 4
PN000035589@ Madsen, Florence Jepperson, 1886-1977@ 0@ 0@ 4@ 4
PN000035591@ Madsen, Franklin, 1887-1971@ 0@ 0@ 5@ 5
PN000035591@ Madsen, Franklin, 1887-1971@ 0@ 0@ 5@ 5
PN000040373@ Murphy, Castle Hadlock, b. 1886@ 1@ 1@ 1@ 1
PN000040374@ Murphy, Castle Henry@ 0@ 0@ 0@ 0
PN000042160@ O'Neil, F.A.@ 16@ 16@ 0@ 0
PN000042161@ O'Neil, Floyd@ 29@ 29@ 0@ 1
PN000042162@ O'Neil, Floyd A@ 29@ 29@ 0@ 0
PN000042163@ O'Neil, Floyd A.@ 29@ 29@ 0@ 0
CB000007006@ Powell, John Wesley@ 18@ 408@ 103@ 1815
PN000044933@ Powell, John Wesley (1834-1902)@ 16@ 380@ 10@ 32
PN000044934@ Powell, John Wesley, 1834-1902@ 16@ 380@ 10@ 32
PN000044935@ Powell, John Wesley, 1834-1904@ 1@ 1@ 0@ 1
PN000044937@ Powell, L. W.@ 0@ 19@ 1@ 83
PN000044938@ Powell, L. W. (Lazarus Whitehead), 1812-1867@ 0@ 4@ 0@ 4
PN000045069@ Pratt, Orson@ 4@ 30@ 46@ 46
PN000045070@ Pratt, Orson 1811-1881@ 3@ 29@ 20@ 20
PN000045071@ Pratt, Orson Jr.@ 0@ 0@ 7@ 7
PN000045072@ Pratt, Orson, 1811-1881@ 3@ 29@ 20@ 20
PN000045073@ Pratt, Orson, 1837-1903@ 0@ 0@ 0@ 0
PN000045074@ Pratt, P. P.@ 27@ 239@ 48@ 108
PN000045076@ Pratt, Parley M.@ 2@ 3@ 7@ 7
PN000045077@ Pratt, Parley P.@ 25@ 77@ 41@ 41
PN000045078@ Pratt, Parley P. (Parley Parker), 1807-1857@ 24@ 76@ 32@ 32
PN000045079@ Pratt, Parley P. (Parley Parker), 1837-1897@ 0@ 0@ 0@ 0
PN000045080@ Pratt, Parley P. Jr.@ 0@ 0@ 4@ 4
PN000045081@ Pratt, Parley Parker@ 24@ 76@ 38@ 38
PN000045684@ Rampton, Calvin L.@ 18@ 18@ 54@ 54
PN000045685@ Rampton, Calvin L., 1913-2007@ 15@ 15@ 16@ 16
PN000045686@ Rampton, Luck Beth@ 0@ 0@ 1@ 1
PN000045687@ Rampton, Lucybeth@ 1@ 1@ 10@ 10
PN000045688@ Rampton, Lucybeth, Churchill, Stephanie@ 0@ 0@ 3@ 3
PN000045922@ Reagan, Nancy@ 1@ 2@ 10@ 132
PN000045923@ Reagan, Nancy, 1923-@ 1@ 1@ 3@ 83
PN000051525@ Smith, George A.@ 24@ 1507@ 0@ 0
PN000051526@ Smith, George A. (George Albert), 1817-1875@ 9@ 11@ 0@ 0
PN000051528@ Smith, George A. (President)@ 0@ 0@ 0@ 0
PN000051529@ Smith, George Albert@ 10@ 25@ 151@ 294
PN000051530@ Smith, George Albert (Elder)@ 0@ 0@ 0@ 2
PN000051531@ Smith, George Albert (Pres.)@ 0@ 0@ 2@ 2
PN000051532@ Smith, George Albert (President)@ 0@ 0@ 2@ 4
PN000051533@ Smith, George Albert Jr.@ 0@ 1@ 2@ 87
PN000051534@ Smith, George Albert, 1817-1875@ 9@ 11@ 14@ 18
PN000051535@ Smith, George Albert, 1870-@ 0@ 0@ 37@ 44
PN000051536@ Smith, George Albert, 1870-1951@ 0@ 0@ 33@ 37
PN000051682@ Smith, Joseph F.@ 0@ 83@ 166@ 354
PN000051683@ Smith, Joseph F. (Joseph Fielding), 1838-1918@ 0@ 2@ 67@ 68
PN000051686@ Smith, Joseph F. Smith@ 0@ 83@ 166@ 354
PN000051687@ Smith, Joseph F.,1838-1918@ 0@ 3@ 67@ 70
PN000051689@ Smith, Joseph Fielding@ 0@ 12@ 147@ 155
PN000051690@ Smith, Joseph Fielding, 1838-1918@ 0@ 3@ 95@ 98
PN000051691@ Smith, Joseph Fielding, 1838Ã¢â‚¬â€œ1918@ 0@ 0@ 0@ 0
PN000051692@ Smith, Joseph Fielding, 1838ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“1918@ 0@ 0@ 0@ 0
PN000051693@ Smith, Joseph Fielding, 1876-@ 0@ 8@ 30@ 30
PN000051695@ Smith, Joseph Fielding, 1876-1972@ 0@ 5@ 23@ 23
PN000051696@ Smith, Joseph Fielding, 1876Ã¢â‚¬â€œ1972@ 0@ 0@ 0@ 0
PN000051697@ Smith, Joseph Fielding, 1876ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“1972@ 0@ 0@ 0@ 0
PN000051702@ Smith, Joseph I.@ 1@ 6@ 3@ 68
PN000051703@ Smith, Joseph III@ 0@ 1@ 2@ 32
PN000051705@ Smith, Joseph Sr.@ 0@ 1@ 90@ 111
PN000051706@ Smith, Joseph W.@ 1@ 48@ 40@ 257
PN000051707@ Smith, Joseph W. (West), 1859-1944@ 0@ 0@ 0@ 0
PN000051708@ Smith, Joseph West, 1859-1944@ 0@ 0@ 0@ 0
PN000051709@ Smith, Joseph, 1771-1840@ 0@ 0@ 88@ 88
PN000051710@ Smith, Joseph, 1805-1844@ 6@ 39@ 407@ 523
PN000051711@ Smith, Joseph, 1805-1844.@ 6@ 39@ 407@ 523
PN000051712@ Smith, Joseph, 1805Ã¢â‚¬â€œ1844@ 0@ 0@ 0@ 0
PN000051713@ Smith, Joseph, 1805ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“1844@ 0@ 0@ 0@ 0
PN000051714@ Smith, Joseph, 1832-1914@ 0@ 36@ 4@ 10
PN000051715@ Smith, Joseph, 1832Ã¢â‚¬â€œ1914@ 0@ 0@ 0@ 0
